dataset,algoritmo,execucao,raio,silhouette,ari,tempo
german_credit.npz,kcenters_intervalo_prop0.05,4,9.221885659429011,0.10034637327190941,-0.03123195288848412,0.0051229000091552734
german_credit.npz,kcenters_intervalo_prop0.1,4,9.221885659429011,0.10034637327190941,-0.03123195288848412,0.007942914962768555
german_credit.npz,kcenters_intervalo_prop0.15,4,9.221885659429011,0.10034637327190941,-0.03123195288848412,0.00440669059753418
german_credit.npz,kcenters_intervalo_prop0.25,4,9.221885659429011,0.10034637327190941,-0.03123195288848412,0.0044307708740234375
german_credit.npz,kmeans,4,,0.08265422208328894,-0.0009038979932394849,0.02085709571838379
german_credit.npz,kcenters_guloso,5,9.71580086428064,0.15271921762874185,0.04438374756128594,0.0003330707550048828
german_credit.npz,kcenters_intervalo_prop0.01,5,9.187205933191521,0.2235830846501469,-0.030960954065045863,0.005453824996948242
german_credit.npz,kcenters_intervalo_prop0.05,5,9.187205933191521,0.2235830846501469,-0.030960954065045863,0.008678436279296875
german_credit.npz,kcenters_intervalo_prop0.1,5,9.187205933191521,0.2235830846501469,-0.030960954065045863,0.004671812057495117
german_credit.npz,kcenters_intervalo_prop0.15,5,9.187205933191521,0.2235830846501469,-0.030960954065045863,0.004278421401977539
german_credit.npz,kcenters_intervalo_prop0.25,5,9.187205933191521,0.2235830846501469,-0.030960954065045863,0.003915071487426758
german_credit.npz,kmeans,5,,0.08154777792166804,-0.0016768460906909548,0.02167654037475586
german_credit.npz,kcenters_guloso,6,9.683383605415715,0.23162473975754502,0.02222001781064355,0.0003337860107421875
german_credit.npz,kcenters_intervalo_prop0.01,6,8.708705624171131,0.2415775600683554,-0.009053574897618792,0.005388498306274414
german_credit.npz,kcenters_intervalo_prop0.05,6,8.804405685975208,0.2415775600683554,-0.009053574897618792,0.004871368408203125
german_credit.npz,kcenters_intervalo_prop0.1,6,9.187205933191521,0.2415775600683554,-0.009053574897618792,0.008905649185180664
german_credit.npz,kcenters_intervalo_prop0.15,6,9.187205933191521,0.2415775600683554,-0.009053574897618792,0.004224300384521484
german_credit.npz,kcenters_intervalo_prop0.25,6,9.187205933191521,0.2415775600683554,-0.009053574897618792,0.003987312316894531
german_credit.npz,kmeans,6,,0.08156642197629854,-0.001649543607449742,0.016878366470336914
german_credit.npz,kcenters_guloso,7,9.386508421282453,0.2725886064454284,0.004827087117545068,0.00032830238342285156
german_credit.npz,kcenters_intervalo_prop0.01,7,10.335606674840463,0.07655338024826608,-0.00711448275862069,0.005561351776123047
german_credit.npz,kcenters_intervalo_prop0.05,7,10.335606674840463,0.07655338024826608,-0.00711448275862069,0.004876852035522461
german_credit.npz,kcenters_intervalo_prop0.1,7,10.718406922056776,0.10730656044531688,0.005107204276686946,0.0045702457427978516
german_credit.npz,kcenters_intervalo_prop0.15,7,10.718406922056776,0.10730656044531688,0.005107204276686946,0.0041980743408203125
german_credit.npz,kcenters_intervalo_prop0.25,7,10.718406922056776,0.10730656044531688,0.005107204276686946,0.004206657409667969
german_credit.npz,kmeans,7,,0.08230024751844921,-0.0007345667495807881,0.026274442672729492
german_credit.npz,kcenters_guloso,8,10.058086195599662,0.1830346842048778,0.038352873039728494,0.0003330707550048828
german_credit.npz,kcenters_intervalo_prop0.01,8,9.822660679898835,0.1381171666909652,0.031887995929040125,0.006000041961669922
german_credit.npz,kcenters_intervalo_prop0.05,8,10.015261869700774,0.1381171666909652,0.031887995929040125,0.004876375198364258
german_credit.npz,kcenters_intervalo_prop0.1,8,10.015261869700774,0.1381171666909652,0.031887995929040125,0.0045223236083984375
german_credit.npz,kcenters_intervalo_prop0.15,8,10.785666628908526,0.21731121681850762,0.017222844608857212,0.004389524459838867
german_credit.npz,kcenters_intervalo_prop0.25,8,,,,0.0038776397705078125
german_credit.npz,kmeans,8,,0.0818471548456815,-0.001166516259503135,0.02307438850402832
german_credit.npz,kcenters_guloso,9,9.380476778020066,0.23805803665328223,0.01557511264981255,0.00032782554626464844
german_credit.npz,kcenters_intervalo_prop0.01,9,9.321187280268845,0.1507679310758234,0.023826578699340246,0.005407094955444336
german_credit.npz,kcenters_intervalo_prop0.05,9,9.321187280268845,0.1507679310758234,0.023826578699340246,0.0065495967864990234
german_credit.npz,kcenters_intervalo_prop0.1,9,9.321187280268845,0.1507679310758234,0.023826578699340246,0.004515409469604492
german_credit.npz,kcenters_intervalo_prop0.15,9,10.038201686443372,0.1507679310758234,0.023826578699340246,0.0042726993560791016
german_credit.npz,kcenters_intervalo_prop0.25,9,10.038201686443372,0.1507679310758234,0.023826578699340246,0.004294872283935547
german_credit.npz,kmeans,9,,0.08265422208328893,-0.0009038979932394849,0.01708984375
german_credit.npz,kcenters_guloso,10,9.522157953128685,0.20992773006955184,-0.03397383837931369,0.00032782554626464844
german_credit.npz,kcenters_intervalo_prop0.01,10,9.924752677397997,0.23322404289998586,0.020813066446264534,0.0053653717041015625
german_credit.npz,kcenters_intervalo_prop0.05,10,10.025002704442421,0.23322404289998586,0.020813066446264534,0.008786678314208984
german_credit.npz,kcenters_intervalo_prop0.1,10,10.42600281262012,0.23322404289998586,0.020813066446264534,0.004351377487182617
german_credit.npz,kcenters_intervalo_prop0.15,10,11.228003028975513,nan,0.0,0.004044294357299805
german_credit.npz,kcenters_intervalo_prop0.25,10,,,,0.0037262439727783203
german_credit.npz,kmeans,10,,0.08230024751844925,-0.0007345667495807881,0.023749589920043945
german_credit.npz,kcenters_guloso,11,9.146272284443478,0.24526581749245316,0.010353740585482257,0.00032520294189453125
german_credit.npz,kcenters_intervalo_prop0.01,11,9.759934283968787,0.23702112788275925,0.018192015460756057,0.005385160446166992
german_credit.npz,kcenters_intervalo_prop0.05,11,10.038789549225038,0.23702112788275925,0.018192015460756057,0.008577108383178711
german_credit.npz,kcenters_intervalo_prop0.1,11,10.410596569566707,nan,0.0,0.004456996917724609
german_credit.npz,kcenters_intervalo_prop0.15,11,10.410596569566707,nan,0.0,0.004113912582397461
german_credit.npz,kcenters_intervalo_prop0.25,11,10.410596569566707,nan,0.0,0.0042645931243896484
german_credit.npz,kmeans,11,,0.08230024751844926,-0.0007345667495807881,0.01712346076965332
german_credit.npz,kcenters_guloso,12,9.123302478612336,0.22358308465014692,-0.030960954065045863,0.0006656646728515625
german_credit.npz,kcenters_intervalo_prop0.01,12,9.716858244678123,0.2790916670951267,0.004827087117545068,0.009784698486328125
german_credit.npz,kcenters_intervalo_prop0.05,12,9.716858244678123,0.2790916670951267,0.004827087117545068,0.0048978328704833984
german_credit.npz,kcenters_intervalo_prop0.1,12,9.716858244678123,0.2790916670951267,0.004827087117545068,0.004474163055419922
german_credit.npz,kcenters_intervalo_prop0.15,12,10.464308878884133,nan,0.0,0.004218578338623047
german_credit.npz,kcenters_intervalo_prop0.25,12,,,,0.00401616096496582
german_credit.npz,kmeans,12,,0.08230024751844925,-0.0007345667495807881,0.013557910919189453
german_credit.npz,kcenters_guloso,13,8.852314323261664,0.24957585082207617,0.012962355264567408,0.0003800392150878906
german_credit.npz,kcenters_intervalo_prop0.01,13,9.187205933191521,0.1699581583404473,-0.03915061384997791,0.005484342575073242
german_credit.npz,kcenters_intervalo_prop0.05,13,9.187205933191521,0.1699581583404473,-0.03915061384997791,0.00487518310546875
german_credit.npz,kcenters_intervalo_prop0.1,13,9.187205933191521,0.1699581583404473,-0.03915061384997791,0.004700183868408203
german_credit.npz,kcenters_intervalo_prop0.15,13,9.187205933191521,0.1699581583404473,-0.03915061384997791,0.00431060791015625
german_credit.npz,kcenters_intervalo_prop0.25,13,9.187205933191521,0.1699581583404473,-0.03915061384997791,0.003935575485229492
german_credit.npz,kmeans,13,,0.08154777792166804,-0.0016768460906909548,0.014858245849609375
german_credit.npz,kcenters_guloso,14,9.76948626808251,0.26127962809674926,0.008905648157848549,0.0003261566162109375
german_credit.npz,kcenters_intervalo_prop0.01,14,9.996528896411423,0.20668641746501112,-0.02087606383266492,0.0054166316986083984
german_credit.npz,kcenters_intervalo_prop0.05,14,9.996528896411423,0.20668641746501112,-0.02087606383266492,0.004804372787475586
german_credit.npz,kcenters_intervalo_prop0.1,14,9.996528896411423,0.20668641746501112,-0.02087606383266492,0.009058713912963867
german_credit.npz,kcenters_intervalo_prop0.15,14,10.76549265767384,nan,0.0,0.004142045974731445
german_credit.npz,kcenters_intervalo_prop0.25,14,,,,0.003793954849243164
german_credit.npz,kmeans,14,,0.0823002475184492,-0.0007345667495807881,0.014169692993164062
letter.npz,kcenters_guloso,0,5.643416736183592,0.07772710253113375,0.09878424307763692,0.19563889503479004
letter.npz,kcenters_intervalo_prop0.01,0,5.406153143167177,0.07733020877822021,0.09318872770271097,0.8320610523223877
letter.npz,kcenters_intervalo_prop0.05,0,5.406153143167177,0.08412212717792085,0.09318872770271097,0.6353945732116699
letter.npz,kcenters_intervalo_prop0.1,0,5.82201107725696,0.07718742293165254,0.08412458663471915,0.5115611553192139
letter.npz,kcenters_intervalo_prop0.15,0,6.653726945436525,0.06634312629454636,0.0647449678445664,0.4467191696166992
letter.npz,kcenters_intervalo_prop0.25,0,6.653726945436525,0.06509685158547962,0.0647449678445664,0.33762168884277344
letter.npz,kmeans,0,,0.14005428797375427,0.15717221423350583,0.8544549942016602
letter.npz,kcenters_guloso,1,5.90299300011818,0.0764354096258465,0.08712376007742545,0.17169904708862305
letter.npz,kcenters_intervalo_prop0.01,1,5.574527209121531,0.05761100424216088,0.0511073227154977,0.7482600212097168
letter.npz,kcenters_intervalo_prop0.05,1,5.683831664202346,0.04988457588741929,0.047258494537446495,0.5551509857177734
letter.npz,kcenters_intervalo_prop0.1,1,6.121049484525603,0.06057579764255249,0.052518451860869717,0.4806938171386719
letter.npz,kcenters_intervalo_prop0.15,1,6.9954851251721175,0.0882386824936144,0.0630824535504602,0.41373777389526367
letter.npz,kcenters_intervalo_prop0.25,1,6.9954851251721175,0.08660282199352316,0.0630824535504602,0.3154640197753906
letter.npz,kmeans,1,,0.14375317168552276,0.15176665193904945,0.9844357967376709
letter.npz,kcenters_guloso,2,5.636634458539552,0.008754668991692489,0.023116973300639842,0.16888165473937988
letter.npz,kcenters_intervalo_prop0.01,2,5.401536506967596,0.07977086685905899,0.0495704799417647,0.7514007091522217
letter.npz,kcenters_intervalo_prop0.05,2,5.6175979672463,0.08741027610492667,0.042721117665740015,0.5402541160583496
letter.npz,kcenters_intervalo_prop0.1,2,6.049720887803708,0.08956835081925017,0.030073281948367545,0.5186505317687988
letter.npz,kcenters_intervalo_prop0.15,2,6.913966728918523,0.08608440882220914,0.012874181749372134,0.41001152992248535
letter.npz,kcenters_intervalo_prop0.25,2,6.913966728918523,0.08428666058264725,0.012874181749372134,0.3256497383117676
letter.npz,kmeans,2,,0.14124790513023242,0.14848878562387535,0.8117852210998535
letter.npz,kcenters_guloso,3,5.90299300011818,0.06979167982390537,0.10422355097544637,0.18053460121154785
letter.npz,kcenters_intervalo_prop0.01,3,5.579374453632788,0.07257838284511813,0.0852553381996825,0.7861480712890625
letter.npz,kcenters_intervalo_prop0.05,3,5.579374453632788,0.07347383536202456,0.0852553381996825,0.6043357849121094
letter.npz,kcenters_intervalo_prop0.1,3,5.579374453632788,0.07852501419924116,0.0852553381996825,0.49212646484375
letter.npz,kcenters_intervalo_prop0.15,3,5.579374453632788,0.07715828959981824,0.0852553381996825,0.4140737056732178
letter.npz,kcenters_intervalo_prop0.25,3,7.43916593817705,0.08551155494671749,0.06319612910446351,0.3043692111968994
letter.npz,kmeans,3,,0.14177827288135464,0.14047640296125424,0.8082265853881836
letter.npz,kcenters_guloso,4,5.84774958576594,0.08133569814525196,0.08731599099183734,0.1702127456665039
letter.npz,kcenters_intervalo_prop0.01,4,5.329589198752284,0.08989139992610878,0.06826151640904321,0.8216578960418701
letter.npz,kcenters_intervalo_prop0.05,4,5.329589198752284,0.09009769008443555,0.06826151640904321,0.5901839733123779
letter.npz,kcenters_intervalo_prop0.1,4,5.739557598656306,0.07244667045017472,0.04195566057327366,0.5196521282196045
letter.npz,kcenters_intervalo_prop0.15,4,6.5594943984643495,0.08081641560987823,0.01404408736644395,0.41576266288757324
letter.npz,kcenters_intervalo_prop0.25,4,6.5594943984643495,0.07825894006498585,0.01404408736644395,0.32258057594299316
letter.npz,kmeans,4,,0.14091762327227544,0.15783181675709287,0.7579104900360107
letter.npz,kcenters_guloso,5,5.840380799089098,0.05404318025404784,0.06561726025453901,0.1724863052368164
letter.npz,kcenters_intervalo_prop0.01,5,5.665066787036938,0.06658517712698851,0.0720952847666999,0.7434098720550537
letter.npz,kcenters_intervalo_prop0.05,5,5.665066787036938,0.061557265330658605,0.0720952847666999,0.5542244911193848
letter.npz,kcenters_intervalo_prop0.1,5,6.100841155270549,0.07443861514600555,0.05051584772333544,0.47204017639160156
letter.npz,kcenters_intervalo_prop0.15,5,6.9723898917377705,0.08736868968619892,0.041297838261142625,0.4110405445098877
letter.npz,kcenters_intervalo_prop0.25,5,6.9723898917377705,0.09562521998572636,0.041297838261142625,0.3229484558105469
letter.npz,kmeans,5,,0.14048688967543746,0.14539317322463854,0.9332330226898193
letter.npz,kcenters_guloso,6,5.769312991021078,0.07929361574799876,0.10677776467517934,0.17171549797058105
letter.npz,kcenters_intervalo_prop0.01,6,5.377668893247511,0.08219806922124892,0.09925163254396213,0.7871947288513184
letter.npz,kcenters_intervalo_prop0.05,6,5.377668893247511,0.08341345951335925,0.09925163254396213,0.6280672550201416
letter.npz,kcenters_intervalo_prop0.1,6,5.377668893247511,0.07893949892074631,0.09925163254396213,0.4950540065765381
letter.npz,kcenters_intervalo_prop0.15,6,5.377668893247511,0.08387916899408171,0.09925163254396213,0.40682172775268555
letter.npz,kcenters_intervalo_prop0.25,6,7.170225190996682,0.07504201847781006,0.019047357972732715,0.298633337020874
letter.npz,kmeans,6,,0.1455582124546243,0.15029845349503923,0.9422001838684082
letter.npz,kcenters_guloso,7,5.720996251726267,0.07030674152911395,0.071408719149761,0.1721501350402832
letter.npz,kcenters_intervalo_prop0.01,7,5.504887746014689,0.10514490557516493,0.060166432354699366,0.7816720008850098
letter.npz,kcenters_intervalo_prop0.05,7,5.816485165600427,0.08456669191408922,0.06927660123962724,0.6006927490234375
letter.npz,kcenters_intervalo_prop0.1,7,5.816485165600427,0.08831776559511031,0.06927660123962724,0.5071225166320801
letter.npz,kcenters_intervalo_prop0.15,7,6.647411617829059,0.07107414252387163,0.0318702677326584,0.40692615509033203
letter.npz,kcenters_intervalo_prop0.25,7,6.647411617829059,0.07084038326250648,0.0318702677326584,0.31934571266174316
letter.npz,kmeans,7,,0.14205468128795984,0.15165789545850134,0.8950080871582031
letter.npz,kcenters_guloso,8,5.75565245224051,0.05305374440777067,0.06854415694095257,0.17849159240722656
letter.npz,kcenters_intervalo_prop0.01,8,5.539930006595085,0.07902577244227489,0.08366556589688032,0.7643954753875732
letter.npz,kcenters_intervalo_prop0.05,8,5.648556085155773,0.08240469697122628,0.08947612507910951,0.5857846736907959
letter.npz,kcenters_intervalo_prop0.1,8,6.083060399398525,0.09130407456420653,0.04428655227333252,0.5158612728118896
letter.npz,kcenters_intervalo_prop0.15,8,6.952069027884028,0.06892320223503515,0.029799890775705263,0.5830156803131104
letter.npz,kcenters_intervalo_prop0.25,8,6.952069027884028,0.0775418921635142,0.029799890775705263,0.3643074035644531
letter.npz,kmeans,8,,0.14277217940562192,0.15172793739569362,1.1278698444366455
letter.npz,kcenters_guloso,9,5.772037269068567,0.07272601353328152,0.0778410521148432,0.18088150024414062
letter.npz,kcenters_intervalo_prop0.01,9,5.596491352153068,0.07182586337367627,0.119371322268227,0.8397495746612549
letter.npz,kcenters_intervalo_prop0.05,9,5.706226476705089,0.07971278653435589,0.11354058398677003,0.5998759269714355
letter.npz,kcenters_intervalo_prop0.1,9,6.145166974913172,0.09399019480598783,0.06842285721631088,0.5165064334869385
letter.npz,kcenters_intervalo_prop0.15,9,7.02304797132934,0.0754471536785282,0.03193177316461684,0.5054318904876709
letter.npz,kcenters_intervalo_prop0.25,9,7.02304797132934,0.07949083705269941,0.03193177316461684,0.32958316802978516
letter.npz,kmeans,9,,0.14309517432372754,0.1518581209184034,0.8678884506225586
letter.npz,kcenters_guloso,10,5.691810114607066,0.06994401307019163,0.06210152249186053,0.17842745780944824
letter.npz,kcenters_intervalo_prop0.01,10,5.463488918052528,0.07858835449283531,0.09391911112228037,0.8288512229919434
letter.npz,kcenters_intervalo_prop0.05,10,5.463488918052528,0.08029692307040075,0.09391911112228037,0.6283824443817139
letter.npz,kcenters_intervalo_prop0.1,10,5.463488918052528,0.07479908689544824,0.09391911112228037,0.5053448677062988
letter.npz,kcenters_intervalo_prop0.15,10,5.463488918052528,0.07757380248086097,0.09391911112228037,0.4031541347503662
letter.npz,kcenters_intervalo_prop0.25,10,7.284651890736704,0.09151324143588048,0.04463871153843328,0.309403657913208
letter.npz,kmeans,10,,0.14294552816858028,0.1584196307749543,0.9945268630981445
letter.npz,kcenters_guloso,11,5.915653836755936,0.07312717376641797,0.07965053776091548,0.16935110092163086
letter.npz,kcenters_intervalo_prop0.01,11,5.440537285339193,0.06329900588167985,0.03555780848032422,0.7300777435302734
